date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week
27/09/2018 00:30,2.48,4.97,0,0,44.65,100,1800,Weekday,Thursday
27/09/2018 02:45,2.52,5.15,0,0,43.95,100,9900,Weekday,Thursday
27/09/2018 03:00,2.7,5.69,0,0,42.87,100,10800,Weekday,Thursday
27/09/2018 03:30,2.81,6.01,0,0,42.35,100,12600,Weekday,Thursday
27/09/2018 06:45,2.48,5.11,0,0,43.66,100,24300,Weekday,Thursday
27/09/2018 13:15,25.85,11.02,8.57,0.01,91.99,94.92,47700,Weekday,Thursday
27/09/2018 13:45,52.85,35.24,0,0.02,83.2,100,49500,Weekday,Thursday
27/09/2018 15:30,96.01,50.44,0,0.04,88.53,100,55800,Weekday,Thursday
27/09/2018 17:15,54.32,32.98,0,0.02,85.48,100,62100,Weekday,Thursday
27/09/2018 17:45,34.81,7.38,0.29,0.02,97.83,100,63900,Weekday,Thursday
27/09/2018 19:00,31.75,10.94,0,0.01,94.54,100,68400,Weekday,Thursday
28/09/2018 07:30,3.06,5.51,0,0,48.55,100,27000,Weekday,Friday
28/09/2018 11:45,50.72,31.18,0,0.02,85.19,100,42300,Weekday,Friday
28/09/2018 17:00,58.25,34.63,0,0.03,85.96,100,61200,Weekday,Friday
28/09/2018 18:00,27.25,5.33,0.97,0.01,98.14,99.94,64800,Weekday,Friday
28/09/2018 19:30,29.45,8.68,0,0.01,95.92,100,70200,Weekday,Friday
29/09/2018 02:15,2.52,4.1,0,0,52.36,100,8100,Weekend,Saturday
29/09/2018 11:15,48.02,21.24,0,0.02,91.45,100,40500,Weekend,Saturday
29/09/2018 16:30,35.32,10.12,0,0.02,96.13,100,59400,Weekend,Saturday
29/09/2018 19:45,3.42,0,18.04,0,100,18.63,71100,Weekend,Saturday
29/09/2018 20:30,3.53,0,17.93,0,100,19.32,73800,Weekend,Saturday
30/09/2018 07:45,2.95,5.76,0,0,45.58,100,27900,Weekend,Sunday
30/09/2018 10:30,2.74,0,11.77,0,100,22.67,37800,Weekend,Sunday
01/10/2018 03:15,2.59,5.11,0,0,45.21,100,11700,Weekday,Monday
01/10/2018 10:45,55.66,30.31,0,0.03,87.82,100,38700,Weekday,Monday
01/10/2018 14:30,52.09,26.75,0,0.02,88.96,100,52200,Weekday,Monday
01/10/2018 20:45,29.23,4.72,0.54,0.01,98.72,99.98,74700,Weekday,Monday
01/10/2018 21:30,4.28,0,17.82,0,100,23.35,77400,Weekday,Monday
02/10/2018 02:30,2.59,4.46,0,0,50.22,100,9000,Weekday,Tuesday
02/10/2018 06:00,3.13,6.34,0,0,44.27,100,21600,Weekday,Tuesday
02/10/2018 07:45,3.17,5.29,0,0,51.4,100,27900,Weekday,Tuesday
02/10/2018 14:45,53.75,36.4,0,0.02,82.8,100,53100,Weekday,Tuesday
03/10/2018 02:30,3.56,7.52,0,0,42.79,100,9000,Weekday,Wednesday
03/10/2018 02:45,3.56,7.09,0,0,44.87,100,9900,Weekday,Wednesday
03/10/2018 03:00,3.49,6.98,0,0,44.72,100,10800,Weekday,Wednesday
03/10/2018 04:45,2.92,5.87,0,0,44.54,100,17100,Weekday,Wednesday
03/10/2018 11:45,54.72,35.96,0,0.03,83.57,100,42300,Weekday,Wednesday
03/10/2018 14:00,49.39,28.04,0,0.02,86.96,100,50400,Weekday,Wednesday
03/10/2018 14:30,57.6,35.39,0,0.03,85.2,100,52200,Weekday,Wednesday
03/10/2018 19:45,3.6,0,17.42,0,100,20.24,71100,Weekday,Wednesday
03/10/2018 23:15,2.95,5.72,0,0,45.84,100,83700,Weekday,Wednesday
04/10/2018 01:15,2.74,5.36,0,0,45.52,100,4500,Weekday,Thursday
04/10/2018 15:45,64.19,39.2,0,0.03,85.34,100,56700,Weekday,Thursday
04/10/2018 17:30,50.08,30.6,0.04,0.02,85.33,100,63000,Weekday,Thursday
04/10/2018 17:45,29.74,1.58,1.51,0.01,99.86,99.87,63900,Weekday,Thursday
04/10/2018 19:00,53.1,32.69,0,0.02,85.16,100,68400,Weekday,Thursday
05/10/2018 02:45,2.81,4.61,0,0,52.05,100,9900,Weekday,Friday
06/10/2018 02:45,2.84,5.72,0,0,44.47,100,9900,Weekend,Saturday
06/10/2018 14:45,105.26,43.6,0,0.05,92.39,100,53100,Weekend,Saturday
06/10/2018 19:30,36.72,11.16,0,0.02,95.68,100,70200,Weekend,Saturday
06/10/2018 22:00,3.46,0,16.96,0,100,19.99,79200,Weekend,Saturday
07/10/2018 00:00,2.59,4.57,0,0,49.31,100,0,Weekend,Sunday
07/10/2018 09:30,3.17,0,16.56,0,100,18.8,34200,Weekend,Sunday
07/10/2018 10:45,3.1,0,16.27,0,100,18.72,38700,Weekend,Sunday
07/10/2018 17:00,2.63,0,12.13,0,100,21.19,61200,Weekend,Sunday
07/10/2018 17:45,2.81,0,13.72,0,100,20.06,63900,Weekend,Sunday
07/10/2018 19:15,3.42,0,11.16,0,100,29.3,69300,Weekend,Sunday
07/10/2018 23:00,2.59,4.93,0,0,46.51,100,82800,Weekend,Sunday
07/10/2018 23:45,2.56,4.54,0,0,49.12,100,85500,Weekend,Sunday
08/10/2018 00:15,2.63,4.75,0,0,48.44,100,900,Weekday,Monday
08/10/2018 04:30,2.7,5.18,0,0,46.22,100,16200,Weekday,Monday
08/10/2018 09:45,104.04,56.92,0,0.05,87.73,100,35100,Weekday,Monday
08/10/2018 11:45,111.2,53.71,0,0.05,90.05,100,42300,Weekday,Monday
08/10/2018 16:30,111.56,49.14,0,0.05,91.52,100,59400,Weekday,Monday
08/10/2018 20:00,58.9,36.68,0,0.03,84.89,100,72000,Weekday,Monday
08/10/2018 22:00,3.78,0,15.62,0,100,23.52,79200,Weekday,Monday
08/10/2018 23:15,3.28,6.44,0,0,45.38,100,83700,Weekday,Monday
09/10/2018 00:45,3.89,6.26,0,0,52.78,100,2700,Weekday,Tuesday
09/10/2018 04:30,2.66,4.61,0,0,49.98,100,16200,Weekday,Tuesday
09/10/2018 05:45,2.63,4.54,0,0,50.13,100,20700,Weekday,Tuesday
09/10/2018 10:00,60.01,38.48,0,0.03,84.18,100,36000,Weekday,Tuesday
09/10/2018 10:30,55.4,33.7,0,0.03,85.43,100,37800,Weekday,Tuesday
09/10/2018 18:15,4.07,0,6.19,0,100,54.94,65700,Weekday,Tuesday
09/10/2018 20:15,3.67,0,17.93,0,100,20.05,72900,Weekday,Tuesday
09/10/2018 21:00,3.74,0,18.11,0,100,20.22,75600,Weekday,Tuesday
09/10/2018 22:15,3.46,6.8,0.07,0,45.35,99.98,80100,Weekday,Tuesday
10/10/2018 03:45,2.81,4.9,0,0,49.75,100,13500,Weekday,Wednesday
10/10/2018 04:30,2.99,5.26,0,0,49.42,100,16200,Weekday,Wednesday
10/10/2018 06:00,3.1,5.65,0,0,48.1,100,21600,Weekday,Wednesday
10/10/2018 06:15,2.74,4.68,0,0,50.52,100,22500,Weekday,Wednesday
10/10/2018 09:00,58.64,37.12,0,0.03,84.49,100,32400,Weekday,Wednesday
10/10/2018 09:15,66.17,41.65,0,0.03,84.63,100,33300,Weekday,Wednesday
10/10/2018 09:45,114.05,53.03,0,0.05,90.68,100,35100,Weekday,Wednesday
10/10/2018 10:15,99.4,44.06,0,0.05,91.42,100,36900,Weekday,Wednesday
10/10/2018 14:45,48.67,21.38,0,0.02,91.56,100,53100,Weekday,Wednesday
10/10/2018 18:45,82.62,27.54,0,0.04,94.87,100,67500,Weekday,Wednesday
10/10/2018 20:00,70.42,27.29,0,0.03,93.24,100,72000,Weekday,Wednesday
10/10/2018 22:15,10.58,18,0,0,50.67,100,80100,Weekday,Wednesday
11/10/2018 02:30,3.64,6.23,0,0,50.45,100,9000,Weekday,Thursday
11/10/2018 08:30,106.49,74.59,0,0.05,81.91,100,30600,Weekday,Thursday
11/10/2018 10:30,101.48,50.36,0,0.05,89.58,100,37800,Weekday,Thursday
11/10/2018 20:00,98.86,48.24,0,0.05,89.87,100,72000,Weekday,Thursday
11/10/2018 23:15,4.68,7.34,0,0,53.76,100,83700,Weekday,Thursday
12/10/2018 00:45,3.56,6.12,0,0,50.28,100,2700,Weekday,Friday
12/10/2018 01:15,3.6,6.88,0,0,46.36,100,4500,Weekday,Friday
12/10/2018 12:30,4.25,0,17.53,0,100,23.56,45000,Weekday,Friday
12/10/2018 17:30,44.89,19.84,0.11,0.02,91.46,100,63000,Weekday,Friday
12/10/2018 17:45,29.2,1.15,1.58,0.01,99.92,99.85,63900,Weekday,Friday
12/10/2018 19:15,70.42,49.82,0,0.03,81.64,100,69300,Weekday,Friday
12/10/2018 20:30,68.04,53.5,0,0.03,78.61,100,73800,Weekday,Friday
12/10/2018 23:45,3.49,6.26,0,0,48.69,100,85500,Weekday,Friday
13/10/2018 01:30,3.64,7.42,0,0,44.04,100,5400,Weekend,Saturday
13/10/2018 02:15,3.6,7.49,0,0,43.32,100,8100,Weekend,Saturday
13/10/2018 06:15,3.31,5.98,0,0,48.43,100,22500,Weekend,Saturday
13/10/2018 07:15,2.74,4.39,0,0,52.95,100,26100,Weekend,Saturday
13/10/2018 11:45,42.98,15.44,0,0.02,94.11,100,42300,Weekend,Saturday
13/10/2018 13:30,44.53,17.71,0,0.02,92.92,100,48600,Weekend,Saturday
13/10/2018 19:15,3.6,0,18.04,0,100,19.57,69300,Weekend,Saturday
13/10/2018 19:30,3.67,0,18.04,0,100,19.94,70200,Weekend,Saturday
13/10/2018 21:00,4.21,0,18.14,0,100,22.61,75600,Weekend,Saturday
14/10/2018 06:00,2.74,4.82,0,0,49.42,100,21600,Weekend,Sunday
14/10/2018 06:15,2.77,4.82,0,0,49.83,100,22500,Weekend,Sunday
14/10/2018 22:00,2.95,0,11.12,0,100,25.64,79200,Weekend,Sunday
15/10/2018 02:30,2.81,5.26,0,0,47.12,100,9000,Weekday,Monday
15/10/2018 05:00,2.74,4.9,0,0,48.81,100,18000,Weekday,Monday
15/10/2018 12:15,7.52,0.25,14.83,0,99.94,45.23,44100,Weekday,Monday
15/10/2018 13:45,116.28,61.49,0,0.05,88.4,100,49500,Weekday,Monday
15/10/2018 16:45,108.32,56.38,0,0.05,88.7,100,60300,Weekday,Monday
15/10/2018 17:30,99.9,36.22,0,0.05,94.01,100,63000,Weekday,Monday
15/10/2018 18:30,81.72,41.9,0,0.04,88.99,100,66600,Weekday,Monday
15/10/2018 20:15,58.25,34.31,0,0.03,86.16,100,72900,Weekday,Monday
15/10/2018 22:30,3.85,7.78,0,0,44.35,100,81000,Weekday,Monday
16/10/2018 00:30,4.75,8.35,0,0,49.45,100,1800,Weekday,Tuesday
16/10/2018 03:30,3.06,5.94,0,0,45.8,100,12600,Weekday,Tuesday
16/10/2018 10:15,94.75,45.18,0,0.04,90.26,100,36900,Weekday,Tuesday
16/10/2018 12:15,13.75,2.81,12.56,0.01,97.97,73.83,44100,Weekday,Tuesday
17/10/2018 13:30,47.7,26.89,0,0.02,87.11,100,48600,Weekday,Wednesday
17/10/2018 20:45,20.63,3.1,7.31,0.01,98.89,94.26,74700,Weekday,Wednesday
17/10/2018 22:15,3.6,5.8,0.18,0,52.74,99.88,80100,Weekday,Wednesday
18/10/2018 05:30,3.02,4.5,0,0,55.73,100,19800,Weekday,Thursday
18/10/2018 11:15,51.41,30.74,0,0.02,85.83,100,40500,Weekday,Thursday
19/10/2018 02:15,3.64,7.42,0,0,44.04,100,8100,Weekday,Friday
19/10/2018 02:45,3.64,6.48,0,0,48.98,100,9900,Weekday,Friday
19/10/2018 03:45,3.06,6.12,0,0,44.72,100,13500,Weekday,Friday
19/10/2018 08:30,93.46,70.96,0,0.04,79.64,100,30600,Weekday,Friday
19/10/2018 09:00,66.35,35.78,0,0.03,88.02,100,32400,Weekday,Friday
19/10/2018 10:45,50.94,28.98,0,0.02,86.92,100,38700,Weekday,Friday
19/10/2018 14:45,54.36,32.62,0,0.02,85.75,100,53100,Weekday,Friday
19/10/2018 16:15,88.49,54.18,0,0.04,85.28,100,58500,Weekday,Friday
20/10/2018 13:45,104.44,46.4,0,0.05,91.39,100,49500,Weekend,Saturday
20/10/2018 15:45,73.84,38.66,0,0.03,88.59,100,56700,Weekend,Saturday
20/10/2018 18:15,33.91,17.53,0,0.02,88.83,100,65700,Weekend,Saturday
20/10/2018 22:00,3.6,0,17.64,0,100,20,79200,Weekend,Saturday
20/10/2018 23:45,3.06,5.26,0,0,50.28,100,85500,Weekend,Saturday
21/10/2018 02:45,3.13,5.29,0,0,50.92,100,9900,Weekend,Sunday
21/10/2018 19:30,3.1,0,11.34,0,100,26.37,70200,Weekend,Sunday
22/10/2018 09:00,61.13,33.91,0,0.03,87.45,100,32400,Weekday,Monday
22/10/2018 09:30,48.38,22.25,0,0.02,90.85,100,34200,Weekday,Monday
22/10/2018 10:15,49.39,23.51,0,0.02,90.29,100,36900,Weekday,Monday
22/10/2018 12:00,112.61,67.54,0.29,0.05,85.76,100,43200,Weekday,Monday
22/10/2018 12:30,5.26,0,16.99,0,100,29.57,45000,Weekday,Monday
22/10/2018 13:00,4.46,0,15.98,0,100,26.88,46800,Weekday,Monday
22/10/2018 14:00,85.97,54.86,0,0.04,84.3,100,50400,Weekday,Monday
22/10/2018 17:30,52.13,24.37,0,0.02,90.59,100,63000,Weekday,Monday
22/10/2018 21:30,4.07,0,15.59,0,100,25.26,77400,Weekday,Monday
22/10/2018 22:45,3.74,6.55,0,0,49.59,100,81900,Weekday,Monday
23/10/2018 11:45,69.05,37.3,0,0.03,87.98,100,42300,Weekday,Tuesday
23/10/2018 15:00,55.44,36.5,0,0.03,83.52,100,54000,Weekday,Tuesday
23/10/2018 18:30,125.28,80.46,0,0.06,84.14,100,66600,Weekday,Tuesday
23/10/2018 19:30,59.26,41.8,0,0.03,81.72,100,70200,Weekday,Tuesday
24/10/2018 01:15,3.74,6.48,0,0,49.99,100,4500,Weekday,Wednesday
24/10/2018 03:30,3.78,6.55,0,0,49.98,100,12600,Weekday,Wednesday
24/10/2018 04:15,4.72,8.14,0,0,50.16,100,15300,Weekday,Wednesday
24/10/2018 05:00,3.24,6.08,0,0,47.03,100,18000,Weekday,Wednesday
24/10/2018 06:45,3.42,6.26,0,0,47.94,100,24300,Weekday,Wednesday
24/10/2018 09:00,44.21,18.94,0,0.02,91.92,100,32400,Weekday,Wednesday
24/10/2018 11:30,59.36,39.96,0,0.03,82.95,100,41400,Weekday,Wednesday
24/10/2018 11:45,61.63,36.97,0,0.03,85.75,100,42300,Weekday,Wednesday
24/10/2018 13:15,31.21,14.9,5.22,0.01,90.24,98.63,47700,Weekday,Wednesday
25/10/2018 02:45,3.71,7.42,0,0,44.72,100,9900,Weekday,Thursday
25/10/2018 05:45,3.02,5.65,0,0,47.14,100,20700,Weekday,Thursday
25/10/2018 07:45,4.43,6.98,0,0,53.59,100,27900,Weekday,Thursday
25/10/2018 08:30,54.36,48.89,0,0.02,74.35,100,30600,Weekday,Thursday
25/10/2018 17:00,46.84,23.83,0,0.02,89.13,100,61200,Weekday,Thursday
25/10/2018 19:00,67.32,35.82,0,0.03,88.28,100,68400,Weekday,Thursday
25/10/2018 19:45,56.34,29.56,0,0.03,88.55,100,71100,Weekday,Thursday
26/10/2018 00:45,3.53,5.51,0,0,53.94,100,2700,Weekday,Friday
26/10/2018 04:15,2.92,4.57,0,0,53.84,100,15300,Weekday,Friday
26/10/2018 06:15,2.84,4.28,0,0,55.29,100,22500,Weekday,Friday
26/10/2018 07:30,3.28,4.97,0,0,55.08,100,27000,Weekday,Friday
26/10/2018 16:15,50.44,24.44,0,0.02,89.99,100,58500,Weekday,Friday
26/10/2018 18:45,52.06,27.32,0,0.02,88.55,100,67500,Weekday,Friday
26/10/2018 23:00,3.71,7.38,0,0,44.91,100,82800,Weekday,Friday
27/10/2018 08:30,46.55,43.31,0,0.02,73.21,100,30600,Weekend,Saturday
27/10/2018 10:30,48.6,22.28,0,0.02,90.9,100,37800,Weekend,Saturday
28/10/2018 00:00,2.74,5,0,0,48.06,100,0,Weekend,Sunday
28/10/2018 08:00,2.74,5.33,0,0,45.72,100,28800,Weekend,Sunday
28/10/2018 08:15,2.77,5.4,0,0,45.64,100,29700,Weekend,Sunday
28/10/2018 15:15,3.06,0,10.48,0,100,28.03,54900,Weekend,Sunday
28/10/2018 21:15,2.99,0,11.38,0,100,25.41,76500,Weekend,Sunday
29/10/2018 06:45,3.02,5.51,0,0,48.06,100,24300,Weekday,Monday
29/10/2018 07:30,2.92,4.82,0,0,51.81,100,27000,Weekday,Monday
29/10/2018 08:30,68.29,55.01,0,0.03,77.88,100,30600,Weekday,Monday
29/10/2018 10:30,113.51,44.32,0,0.05,93.15,100,37800,Weekday,Monday
29/10/2018 11:45,88.42,29.48,0,0.04,94.87,100,42300,Weekday,Monday
29/10/2018 19:00,49.72,23.8,0,0.02,90.2,100,68400,Weekday,Monday
29/10/2018 19:30,54.86,27.04,0,0.03,89.7,100,70200,Weekday,Monday
30/10/2018 00:45,3.71,6.88,0,0,47.46,100,2700,Weekday,Tuesday
30/10/2018 19:00,55.66,21.89,0,0.03,93.06,100,68400,Weekday,Tuesday
30/10/2018 19:15,52.27,23.29,0,0.02,91.34,100,69300,Weekday,Tuesday
30/10/2018 20:00,59.08,23.87,0,0.03,92.72,100,72000,Weekday,Tuesday
30/10/2018 22:15,3.85,6.7,0.18,0,49.82,99.89,80100,Weekday,Tuesday
31/10/2018 02:30,3.64,5.8,0,0,53.16,100,9000,Weekday,Wednesday
31/10/2018 02:45,3.6,5.98,0,0,51.58,100,9900,Weekday,Wednesday
31/10/2018 06:45,2.84,3.78,0,0,60.07,100,24300,Weekday,Wednesday
31/10/2018 09:45,86.98,45.14,0,0.04,88.76,100,35100,Weekday,Wednesday
31/10/2018 22:45,4.07,7.42,0,0,48.09,100,81900,Weekday,Wednesday
01/11/2018 02:30,3.89,5.9,0,0,55.04,100,9000,Weekday,Thursday
01/11/2018 03:15,3.31,4.21,0,0,61.81,100,11700,Weekday,Thursday
01/11/2018 05:45,3.53,4.75,0,0,59.65,100,20700,Weekday,Thursday
01/11/2018 07:45,4.5,5.04,0,0,66.6,100,27900,Weekday,Thursday
01/11/2018 08:45,110.7,62.82,0,0.05,86.97,100,31500,Weekday,Thursday
01/11/2018 13:45,120.17,64.76,0,0.06,88.03,100,49500,Weekday,Thursday
02/11/2018 04:45,3.06,5.44,0,0,49.03,100,17100,Weekday,Friday
02/11/2018 05:15,3.71,7.38,0,0,44.91,100,18900,Weekday,Friday
02/11/2018 06:00,3.06,5.29,0,0,50.07,100,21600,Weekday,Friday
02/11/2018 08:15,24.37,19.51,0,0.01,78.06,100,29700,Weekday,Friday
02/11/2018 13:45,57.35,33.52,0,0.03,86.33,100,49500,Weekday,Friday
02/11/2018 16:45,60.23,34.38,0,0.03,86.85,100,60300,Weekday,Friday
02/11/2018 19:30,74.77,47.59,0,0.03,84.36,100,70200,Weekday,Friday
02/11/2018 22:15,3.92,6.91,0.18,0,49.34,99.89,80100,Weekday,Friday
02/11/2018 22:30,3.92,7.63,0,0,45.7,100,81000,Weekday,Friday
03/11/2018 01:00,3.82,6.62,0,0,49.98,100,3600,Weekend,Saturday
03/11/2018 10:00,73.87,24.05,0,0.03,95.09,100,36000,Weekend,Saturday
03/11/2018 22:45,3.46,5.58,0,0,52.7,100,81900,Weekend,Saturday
04/11/2018 01:45,2.95,5.08,0,0,50.22,100,6300,Weekend,Sunday
04/11/2018 02:15,3.13,5.51,0,0,49.39,100,8100,Weekend,Sunday
04/11/2018 05:30,2.95,4.97,0,0,51.04,100,19800,Weekend,Sunday
04/11/2018 09:00,36.4,8.24,0,0.02,97.53,100,32400,Weekend,Sunday
04/11/2018 11:00,75.17,19.62,0,0.03,96.76,100,39600,Weekend,Sunday
04/11/2018 20:00,3.17,0,11.7,0,100,26.15,72000,Weekend,Sunday
05/11/2018 00:45,3.53,6.3,0,0,48.88,100,2700,Weekday,Monday
05/11/2018 02:45,3.56,6.37,0,0,48.79,100,9900,Weekday,Monday
05/11/2018 05:15,2.95,4.21,0,0,57.39,100,18900,Weekday,Monday
05/11/2018 07:45,5.22,5.26,0,0,70.44,100,27900,Weekday,Monday
05/11/2018 13:30,68.87,43.06,0,0.03,84.79,100,48600,Weekday,Monday
05/11/2018 13:45,69.26,45.68,0,0.03,83.48,100,49500,Weekday,Monday
05/11/2018 15:45,53.14,47.02,0,0.02,74.89,100,56700,Weekday,Monday
06/11/2018 01:15,3.71,7.38,0,0,44.91,100,4500,Weekday,Tuesday
06/11/2018 03:30,3.38,6.23,0,0,47.69,100,12600,Weekday,Tuesday
06/11/2018 07:15,3.02,4.97,0,0,51.93,100,26100,Weekday,Tuesday
06/11/2018 10:00,66.67,37.19,0,0.03,87.33,100,36000,Weekday,Tuesday
06/11/2018 14:45,49.9,27.4,0,0.02,87.65,100,53100,Weekday,Tuesday
06/11/2018 19:45,73.62,50.69,0,0.03,82.36,100,71100,Weekday,Tuesday
06/11/2018 20:30,42.66,18.18,0,0.02,91.99,100,73800,Weekday,Tuesday
06/11/2018 22:00,3.85,0,17.32,0,100,21.7,79200,Weekday,Tuesday
07/11/2018 02:15,2.95,4.43,0,0,55.43,100,8100,Weekday,Wednesday
07/11/2018 04:30,3.02,4.79,0,0,53.33,100,16200,Weekday,Wednesday
07/11/2018 11:00,55.26,32.76,0,0.03,86.02,100,39600,Weekday,Wednesday
07/11/2018 13:00,4.75,0,17.64,0,100,26,46800,Weekday,Wednesday
07/11/2018 16:15,46.22,25.67,0,0.02,87.42,100,58500,Weekday,Wednesday
08/11/2018 00:00,3.53,6.37,0,0,48.47,100,0,Weekday,Thursday
08/11/2018 03:15,3.06,5.08,0,0,51.6,100,11700,Weekday,Thursday
08/11/2018 05:45,3.13,5.29,0,0,50.92,100,20700,Weekday,Thursday
08/11/2018 07:00,2.99,4.82,0,0,52.71,100,25200,Weekday,Thursday
08/11/2018 08:15,22.28,21.24,0,0.01,72.38,100,29700,Weekday,Thursday
08/11/2018 08:30,46.84,44.17,0,0.02,72.75,100,30600,Weekday,Thursday
08/11/2018 10:30,67.07,36.14,0,0.03,88.03,100,37800,Weekday,Thursday
08/11/2018 12:00,48.49,17.86,0.54,0.02,93.84,99.99,43200,Weekday,Thursday
08/11/2018 18:00,32.26,7.45,0.18,0.01,97.44,100,64800,Weekday,Thursday
09/11/2018 02:30,2.92,4.46,0,0,54.78,100,9000,Weekday,Friday
09/11/2018 06:45,2.88,4.28,0,0,55.83,100,24300,Weekday,Friday
09/11/2018 07:30,3.42,5.18,0,0,55.1,100,27000,Weekday,Friday
09/11/2018 10:00,76.57,40.46,0,0.04,88.42,100,36000,Weekday,Friday
09/11/2018 22:15,4.93,7.49,0.14,0,54.98,99.96,80100,Weekday,Friday
10/11/2018 02:15,5.54,8.14,0,0,56.26,100,8100,Weekend,Saturday
10/11/2018 05:00,3.74,7.34,0,0,45.4,100,18000,Weekend,Saturday
10/11/2018 06:45,3.74,7.45,0,0,44.87,100,24300,Weekend,Saturday
10/11/2018 09:45,50.72,15.19,0,0.02,95.8,100,35100,Weekend,Saturday
10/11/2018 13:00,5.08,0,17.03,0,100,28.59,46800,Weekend,Saturday
10/11/2018 14:00,63.43,33.91,0,0.03,88.19,100,50400,Weekend,Saturday
10/11/2018 16:00,51.26,22.57,0,0.02,91.52,100,57600,Weekend,Saturday
10/11/2018 22:15,4.21,6.05,0.22,0,57.12,99.86,80100,Weekend,Saturday
10/11/2018 22:45,3.46,6.19,0,0,48.79,100,81900,Weekend,Saturday
11/11/2018 03:15,2.92,4.46,0,0,54.78,100,11700,Weekend,Sunday
11/11/2018 03:30,2.81,4.43,0,0,53.56,100,12600,Weekend,Sunday
11/11/2018 04:00,2.88,4.72,0,0,52.09,100,14400,Weekend,Sunday
11/11/2018 05:00,2.81,4.43,0,0,53.56,100,18000,Weekend,Sunday
11/11/2018 12:30,3.02,0,11.84,0,100,24.72,45000,Weekend,Sunday
11/11/2018 14:45,2.88,0,12.35,0,100,22.71,53100,Weekend,Sunday
11/11/2018 16:30,3.46,0,17.28,0,100,19.63,59400,Weekend,Sunday
11/11/2018 21:00,3.49,0,17.89,0,100,19.15,75600,Weekend,Sunday
11/11/2018 22:30,3.24,4.61,0,0,57.5,100,81000,Weekend,Sunday
12/11/2018 01:45,2.84,4.07,0,0,57.22,100,6300,Weekday,Monday
12/11/2018 07:30,5.72,3.96,0,0,82.22,100,27000,Weekday,Monday
12/11/2018 13:30,78.73,52.74,0,0.04,83.08,100,48600,Weekday,Monday
12/11/2018 22:00,5.4,0.04,16.06,0,100,31.87,79200,Weekday,Monday
13/11/2018 02:30,3.67,6.41,0,0,49.69,100,9000,Weekday,Tuesday
13/11/2018 04:30,3.96,6.23,0,0,53.64,100,16200,Weekday,Tuesday
13/11/2018 04:45,3.67,6.19,0,0,51,100,17100,Weekday,Tuesday
13/11/2018 07:15,3.6,5.72,0,0,53.27,100,26100,Weekday,Tuesday
13/11/2018 09:30,72.14,35.32,0,0.03,89.81,100,34200,Weekday,Tuesday
13/11/2018 12:15,36.72,5.76,0.5,0.02,98.79,99.99,44100,Weekday,Tuesday
13/11/2018 18:30,107.17,45.47,0,0.05,92.06,100,66600,Weekday,Tuesday
13/11/2018 19:45,62.64,25.13,0,0.03,92.81,100,71100,Weekday,Tuesday
13/11/2018 22:30,32.54,31.68,0,0.01,71.65,100,81000,Weekday,Tuesday
13/11/2018 23:30,31.5,29.74,0,0.01,72.71,100,84600,Weekday,Tuesday
14/11/2018 02:45,3.64,6.26,0,0,50.27,100,9900,Weekday,Wednesday
14/11/2018 03:15,3.67,6.16,0,0,51.18,100,11700,Weekday,Wednesday
14/11/2018 12:00,52.02,24.08,1.84,0.02,90.75,99.94,43200,Weekday,Wednesday
14/11/2018 15:30,68.58,40.14,0,0.03,86.3,100,55800,Weekday,Wednesday
14/11/2018 15:45,69.95,47.09,0,0.03,82.95,100,56700,Weekday,Wednesday
14/11/2018 16:00,74.63,47.2,0,0.03,84.52,100,57600,Weekday,Wednesday
14/11/2018 21:30,5.11,0,18.22,0,100,27,77400,Weekday,Wednesday
15/11/2018 07:30,4.9,5.83,0,0,64.34,100,27000,Weekday,Thursday
15/11/2018 11:30,115.56,46.69,0,0.05,92.72,100,41400,Weekday,Thursday
15/11/2018 12:00,97.24,38.3,2.56,0.04,93.04,99.97,43200,Weekday,Thursday
15/11/2018 20:30,46.04,19.08,0,0.02,92.38,100,73800,Weekday,Thursday
16/11/2018 00:00,4.25,7.09,0,0,51.41,100,0,Weekday,Friday
16/11/2018 00:30,4,6.7,0,0,51.26,100,1800,Weekday,Friday
16/11/2018 01:15,3.67,6.98,0,0,46.54,100,4500,Weekday,Friday
16/11/2018 03:00,3.1,5.18,0,0,51.35,100,10800,Weekday,Friday
16/11/2018 05:15,3.1,5.15,0,0,51.57,100,18900,Weekday,Friday
16/11/2018 06:00,3.2,4.9,0,0,54.68,100,21600,Weekday,Friday
16/11/2018 11:00,60.52,33.73,0,0.03,87.35,100,39600,Weekday,Friday
16/11/2018 13:30,73.22,47.16,0,0.03,84.07,100,48600,Weekday,Friday
16/11/2018 14:00,59.15,34.63,0,0.03,86.3,100,50400,Weekday,Friday
16/11/2018 15:45,55.22,25.56,0,0.03,90.75,100,56700,Weekday,Friday
16/11/2018 17:45,36.29,11.95,0,0.02,94.98,100,63900,Weekday,Friday
16/11/2018 19:30,59.04,26.28,0,0.03,91.36,100,70200,Weekday,Friday
16/11/2018 20:00,94.72,35.21,0,0.04,93.73,100,72000,Weekday,Friday
17/11/2018 02:15,3.49,5.87,0,0,51.1,100,8100,Weekend,Saturday
